userId,n_ratings,n_sessions,n_multi_sessions,max_session_size,mean_session_size,frac_in_multi
765,34,2,2,22,17.0,1.0
766,69,1,1,69,69.0,1.0
767,29,1,1,29,29.0,1.0
768,1764,856,161,456,2.061,0.606
769,186,5,4,110,37.2,0.9946
770,232,5,5,91,46.4,1.0
771,53,1,1,53,53.0,1.0
772,48,1,1,48,48.0,1.0
773,33,1,1,33,33.0,1.0
774,115,2,2,62,57.5,1.0
775,1957,1,1,1957,1957.0,1.0
776,220,7,5,96,31.429,0.9909
777,824,6,6,268,137.333,1.0
778,188,5,5,79,37.6,1.0
779,182,1,1,182,182.0,1.0
780,28,1,1,28,28.0,1.0
781,50,1,1,50,50.0,1.0
782,61,1,1,61,61.0,1.0
783,91,1,1,91,91.0,1.0
784,126,1,1,126,126.0,1.0
785,47,4,4,30,11.75,1.0
786,341,43,20,110,7.93,0.9326
787,262,15,14,78,17.467,0.9962
788,43,1,1,43,43.0,1.0
789,58,1,1,58,58.0,1.0
790,76,2,2,71,38.0,1.0
791,71,2,2,60,35.5,1.0
792,356,48,25,128,7.417,0.9354
793,126,5,5,55,25.2,1.0
794,44,2,1,43,22.0,0.9773
795,50,2,2,34,25.0,1.0
796,76,6,6,54,12.667,1.0
797,94,1,1,94,94.0,1.0
798,91,2,2,85,45.5,1.0
799,74,2,2,52,37.0,1.0
800,23,1,1,23,23.0,1.0
801,41,1,1,41,41.0,1.0
802,598,8,7,337,74.75,0.9983
803,21,1,1,21,21.0,1.0
804,173,27,14,46,6.407,0.9249
805,22,1,1,22,22.0,1.0
806,45,3,2,25,15.0,0.9778
807,82,1,1,82,82.0,1.0
808,84,1,1,84,84.0,1.0
809,101,1,1,101,101.0,1.0
810,100,1,1,100,100.0,1.0
811,113,1,1,113,113.0,1.0
812,1069,50,46,201,21.38,0.9963
813,27,2,2,22,13.5,1.0
814,109,1,1,109,109.0,1.0
815,37,1,1,37,37.0,1.0
816,127,8,5,79,15.875,0.9764
817,46,3,3,36,15.333,1.0
818,30,1,1,30,30.0,1.0
819,35,1,1,35,35.0,1.0
820,64,1,1,64,64.0,1.0
821,85,2,1,84,42.5,0.9882
822,69,1,1,69,69.0,1.0
823,40,1,1,40,40.0,1.0
824,164,8,6,121,20.5,0.9878
825,20,1,1,20,20.0,1.0
826,27,1,1,27,27.0,1.0
827,81,3,3,45,27.0,1.0
828,167,7,6,124,23.857,0.994
829,387,138,26,144,2.804,0.7106
830,24,1,1,24,24.0,1.0
831,37,1,1,37,37.0,1.0
832,26,1,1,26,26.0,1.0
833,47,2,2,44,23.5,1.0
834,76,3,3,43,25.333,1.0
835,26,1,1,26,26.0,1.0
836,28,1,1,28,28.0,1.0
837,21,3,2,18,7.0,0.9524
838,78,1,1,78,78.0,1.0
839,53,5,4,28,10.6,0.9811
840,207,1,1,207,207.0,1.0
841,88,2,1,87,44.0,0.9886
842,22,2,2,17,11.0,1.0
843,503,7,7,347,71.857,1.0
844,85,1,1,85,85.0,1.0
845,48,1,1,48,48.0,1.0
846,385,7,6,162,55.0,0.9974
847,541,7,6,268,77.286,0.9982
848,57,1,1,57,57.0,1.0
849,20,1,1,20,20.0,1.0
850,24,1,1,24,24.0,1.0
851,42,1,1,42,42.0,1.0
852,50,1,1,50,50.0,1.0
853,188,3,3,182,62.667,1.0
854,66,1,1,66,66.0,1.0
855,22,1,1,22,22.0,1.0
856,848,1,1,848,848.0,1.0
857,53,1,1,53,53.0,1.0
858,80,2,2,62,40.0,1.0
859,22,1,1,22,22.0,1.0
860,230,5,3,180,46.0,0.9913
861,21,1,1,21,21.0,1.0
862,21,2,1,20,10.5,0.9524
863,84,2,2,71,42.0,1.0
864,66,7,6,44,9.429,0.9848
865,81,1,1,81,81.0,1.0
866,195,1,1,195,195.0,1.0
867,20,1,1,20,20.0,1.0
868,256,4,4,199,64.0,1.0
869,321,1,1,321,321.0,1.0
870,105,3,2,98,35.0,0.9905
871,33,1,1,33,33.0,1.0
872,512,4,4,245,128.0,1.0
873,149,1,1,149,149.0,1.0
874,20,1,1,20,20.0,1.0
875,38,1,1,38,38.0,1.0
876,26,1,1,26,26.0,1.0
877,36,3,3,18,12.0,1.0
878,191,51,21,46,3.745,0.8429
879,70,3,3,31,23.333,1.0
880,24,2,2,19,12.0,1.0
881,41,4,4,16,10.25,1.0
882,61,1,1,61,61.0,1.0
883,46,2,2,25,23.0,1.0
884,23,1,1,23,23.0,1.0
885,300,3,2,156,100.0,0.9967
886,37,1,1,37,37.0,1.0
887,109,21,7,69,5.19,0.8716
888,50,2,2,35,25.0,1.0
889,116,3,3,87,38.667,1.0
890,65,6,4,36,10.833,0.9692
891,94,1,1,94,94.0,1.0
892,587,3,3,455,195.667,1.0
893,309,38,14,80,8.132,0.9223
894,97,3,3,81,32.333,1.0
895,37,1,1,37,37.0,1.0
896,64,1,1,64,64.0,1.0
897,100,1,1,100,100.0,1.0
898,65,1,1,65,65.0,1.0
899,31,1,1,31,31.0,1.0
900,202,11,8,120,18.364,0.9851
901,44,1,1,44,44.0,1.0
902,188,9,6,55,20.889,0.984
903,2608,16,16,456,163.0,1.0
904,25,1,1,25,25.0,1.0
905,48,1,1,48,48.0,1.0
906,53,1,1,53,53.0,1.0
907,227,2,2,219,113.5,1.0
908,88,1,1,88,88.0,1.0
909,121,2,2,119,60.5,1.0
910,1045,413,108,165,2.53,0.7081
911,32,1,1,32,32.0,1.0
912,91,3,3,58,30.333,1.0
913,82,1,1,82,82.0,1.0
914,33,3,3,23,11.0,1.0
915,131,1,1,131,131.0,1.0
916,232,1,1,232,232.0,1.0
917,39,1,1,39,39.0,1.0
918,80,2,2,72,40.0,1.0
919,124,2,2,119,62.0,1.0
920,132,4,3,110,33.0,0.9924
921,29,1,1,29,29.0,1.0
922,20,1,1,20,20.0,1.0
923,119,9,8,69,13.222,0.9916
924,73,2,2,58,36.5,1.0
925,134,1,1,134,134.0,1.0
926,98,3,3,52,32.667,1.0
927,34,1,1,34,34.0,1.0
928,72,1,1,72,72.0,1.0
929,350,4,3,234,87.5,0.9971
930,268,3,3,192,89.333,1.0
931,20,1,1,20,20.0,1.0
932,188,3,3,154,62.667,1.0
933,137,2,2,131,68.5,1.0
934,54,2,2,52,27.0,1.0
935,474,5,5,328,94.8,1.0
936,211,3,3,188,70.333,1.0
937,80,3,3,55,26.667,1.0
938,30,1,1,30,30.0,1.0
939,31,1,1,31,31.0,1.0
940,298,19,10,181,15.684,0.9698
941,254,2,2,247,127.0,1.0
942,32,2,2,16,16.0,1.0
943,147,4,3,109,36.75,0.9932
944,20,1,1,20,20.0,1.0
945,74,1,1,74,74.0,1.0
946,25,1,1,25,25.0,1.0
947,336,12,10,208,28.0,0.994
948,90,1,1,90,90.0,1.0
949,112,2,2,89,56.0,1.0
950,189,1,1,189,189.0,1.0
951,264,2,2,261,132.0,1.0
952,63,1,1,63,63.0,1.0
953,58,2,2,37,29.0,1.0
954,53,2,2,33,26.5,1.0
955,766,13,13,343,58.923,1.0
956,53,1,1,53,53.0,1.0
957,44,1,1,44,44.0,1.0
958,20,1,1,20,20.0,1.0
959,57,16,6,15,3.562,0.8246
960,77,1,1,77,77.0,1.0
961,36,1,1,36,36.0,1.0
962,61,1,1,61,61.0,1.0
963,20,1,1,20,20.0,1.0
964,226,65,19,79,3.477,0.7965
965,80,2,2,49,40.0,1.0
966,24,1,1,24,24.0,1.0
967,60,1,1,60,60.0,1.0
968,84,3,3,32,28.0,1.0
969,515,33,16,183,15.606,0.967
970,486,4,3,403,121.5,0.9979
971,1075,39,31,434,27.564,0.9926
972,31,1,1,31,31.0,1.0
973,45,1,1,45,45.0,1.0
974,34,1,1,34,34.0,1.0
975,264,48,27,30,5.5,0.9205
976,22,1,1,22,22.0,1.0
977,41,1,1,41,41.0,1.0
978,211,1,1,211,211.0,1.0
979,129,2,2,114,64.5,1.0
980,77,1,1,77,77.0,1.0
981,46,4,4,19,11.5,1.0
982,2183,17,17,420,128.412,1.0
983,92,1,1,92,92.0,1.0
984,203,2,2,131,101.5,1.0
985,35,1,1,35,35.0,1.0
986,190,14,10,116,13.571,0.9789
987,169,1,1,169,169.0,1.0
988,51,2,2,36,25.5,1.0
989,292,2,2,286,146.0,1.0
990,73,2,2,50,36.5,1.0
991,27,2,1,26,13.5,0.963
992,23,1,1,23,23.0,1.0
993,66,1,1,66,66.0,1.0
994,361,89,42,116,4.056,0.8698
995,295,8,8,196,36.875,1.0
996,42,1,1,42,42.0,1.0
997,79,1,1,79,79.0,1.0
998,127,1,1,127,127.0,1.0
999,25,1,1,25,25.0,1.0
1000,57,1,1,57,57.0,1.0
1001,589,33,15,163,17.848,0.9694
1002,45,1,1,45,45.0,1.0
1003,174,4,3,166,43.5,0.9943
1004,28,1,1,28,28.0,1.0
1005,24,1,1,24,24.0,1.0
1006,60,1,1,60,60.0,1.0
1007,276,2,2,237,138.0,1.0
1008,29,1,1,29,29.0,1.0
1009,28,1,1,28,28.0,1.0
1010,38,1,1,38,38.0,1.0
1011,719,102,49,185,7.049,0.9263
1012,118,1,1,118,118.0,1.0
1013,29,1,1,29,29.0,1.0
1014,35,1,1,35,35.0,1.0
1015,302,14,12,104,21.571,0.9934
1016,142,1,1,142,142.0,1.0
1017,46,1,1,46,46.0,1.0
1018,45,1,1,45,45.0,1.0
1019,82,3,3,68,27.333,1.0
1020,68,3,3,60,22.667,1.0
1021,33,1,1,33,33.0,1.0
1022,130,2,2,115,65.0,1.0
1023,69,2,2,62,34.5,1.0
1024,201,3,3,91,67.0,1.0
1025,63,1,1,63,63.0,1.0
1026,55,2,2,53,27.5,1.0
1027,30,1,1,30,30.0,1.0
1028,284,4,4,117,71.0,1.0
1029,23,1,1,23,23.0,1.0
1030,347,15,13,129,23.133,0.9942
1031,56,1,1,56,56.0,1.0
1032,40,4,2,31,10.0,0.95
1033,21,1,1,21,21.0,1.0
1034,118,11,8,44,10.727,0.9746
1035,41,1,1,41,41.0,1.0
1036,55,1,1,55,55.0,1.0
1037,102,1,1,102,102.0,1.0
1038,51,3,3,26,17.0,1.0
1039,56,1,1,56,56.0,1.0
1040,42,2,2,39,21.0,1.0
1041,166,4,4,58,41.5,1.0
1042,316,9,6,111,35.111,0.9905
1043,23,1,1,23,23.0,1.0
1044,61,5,2,39,12.2,0.9508
1045,161,13,8,108,12.385,0.9689
1046,69,1,1,69,69.0,1.0
1047,35,1,1,35,35.0,1.0
1048,493,4,4,459,123.25,1.0
1049,60,1,1,60,60.0,1.0
1050,75,1,1,75,75.0,1.0
1051,48,1,1,48,48.0,1.0
1052,764,71,28,105,10.761,0.9437
1053,45,1,1,45,45.0,1.0
1054,26,1,1,26,26.0,1.0
1055,39,2,2,27,19.5,1.0
1056,102,1,1,102,102.0,1.0
1057,558,6,5,181,93.0,0.9982
1058,136,1,1,136,136.0,1.0
1059,25,1,1,25,25.0,1.0
1060,59,1,1,59,59.0,1.0
1061,204,1,1,204,204.0,1.0
1062,40,1,1,40,40.0,1.0
1063,124,2,1,123,62.0,0.9919
1064,25,1,1,25,25.0,1.0
1065,149,1,1,149,149.0,1.0
1066,27,1,1,27,27.0,1.0
1067,21,1,1,21,21.0,1.0
1068,466,9,7,150,51.778,0.9957
1069,23,1,1,23,23.0,1.0
1070,34,1,1,34,34.0,1.0
1071,63,1,1,63,63.0,1.0
1072,80,3,3,62,26.667,1.0
1073,296,3,3,182,98.667,1.0
1074,67,1,1,67,67.0,1.0
1075,25,1,1,25,25.0,1.0
1076,30,2,1,29,15.0,0.9667
1077,24,1,1,24,24.0,1.0
1078,167,10,10,54,16.7,1.0
1079,25,2,2,23,12.5,1.0
1080,160,2,2,137,80.0,1.0
1081,150,3,3,113,50.0,1.0
1082,43,1,1,43,43.0,1.0
1083,87,3,3,50,29.0,1.0
1084,104,8,4,83,13.0,0.9615
1085,401,1,1,401,401.0,1.0
1086,37,1,1,37,37.0,1.0
1087,69,5,4,54,13.8,0.9855
1088,60,1,1,60,60.0,1.0
1089,44,1,1,44,44.0,1.0
1090,74,2,2,66,37.0,1.0
1091,47,1,1,47,47.0,1.0
1092,40,3,3,21,13.333,1.0
1093,545,14,10,351,38.929,0.9927
1094,62,1,1,62,62.0,1.0
1095,501,26,19,129,19.269,0.986
1096,49,2,2,33,24.5,1.0
1097,25,1,1,25,25.0,1.0
1098,49,2,1,48,24.5,0.9796
1099,44,1,1,44,44.0,1.0
1100,48,1,1,48,48.0,1.0
1101,30,1,1,30,30.0,1.0
1102,134,2,1,133,67.0,0.9925
1103,57,1,1,57,57.0,1.0
1104,32,1,1,32,32.0,1.0
1105,111,1,1,111,111.0,1.0
1106,93,1,1,93,93.0,1.0
1107,305,6,6,125,50.833,1.0
1108,224,2,2,126,112.0,1.0
1109,21,1,1,21,21.0,1.0
1110,20,1,1,20,20.0,1.0
1111,118,1,1,118,118.0,1.0
1112,24,2,2,14,12.0,1.0
1113,731,3,3,393,243.667,1.0
1114,97,1,1,97,97.0,1.0
1115,37,1,1,37,37.0,1.0
1116,128,1,1,128,128.0,1.0
1117,87,1,1,87,87.0,1.0
1118,124,1,1,124,124.0,1.0
1119,238,1,1,238,238.0,1.0
1120,112,1,1,112,112.0,1.0
1121,42,1,1,42,42.0,1.0
1122,87,1,1,87,87.0,1.0
1123,355,6,6,257,59.167,1.0
1124,29,1,1,29,29.0,1.0
1125,33,3,3,18,11.0,1.0
1126,67,1,1,67,67.0,1.0
1127,82,1,1,82,82.0,1.0
1128,43,1,1,43,43.0,1.0
1129,32,1,1,32,32.0,1.0
1130,62,1,1,62,62.0,1.0
1131,40,1,1,40,40.0,1.0
1132,25,2,2,20,12.5,1.0
1133,245,3,2,160,81.667,0.9959
1134,57,1,1,57,57.0,1.0
1135,498,8,6,207,62.25,0.996
1136,34,2,2,25,17.0,1.0
1137,25,2,2,22,12.5,1.0
1138,21,2,2,18,10.5,1.0
1139,66,1,1,66,66.0,1.0
1140,415,4,4,177,103.75,1.0
1141,433,120,40,56,3.608,0.8152
1142,25,1,1,25,25.0,1.0
1143,70,1,1,70,70.0,1.0
1144,61,2,2,33,30.5,1.0
1145,111,19,11,52,5.842,0.9279
1146,35,1,1,35,35.0,1.0
1147,254,6,5,96,42.333,0.9961
1148,71,2,2,56,35.5,1.0
1149,37,5,4,18,7.4,0.973
1150,80,5,4,30,16.0,0.9875
1151,25,1,1,25,25.0,1.0
1152,50,2,2,30,25.0,1.0
1153,66,1,1,66,66.0,1.0
1154,555,3,3,281,185.0,1.0
1155,501,6,6,123,83.5,1.0
1156,20,1,1,20,20.0,1.0
1157,63,1,1,63,63.0,1.0
1158,103,7,4,64,14.714,0.9709
1159,235,2,2,187,117.5,1.0
1160,77,4,4,44,19.25,1.0
1161,60,1,1,60,60.0,1.0
1162,49,1,1,49,49.0,1.0
1163,392,5,5,180,78.4,1.0
1164,131,2,2,111,65.5,1.0
1165,815,37,18,293,22.027,0.9767
1166,327,5,4,154,65.4,0.9969
1167,28,1,1,28,28.0,1.0
1168,74,1,1,74,74.0,1.0
1169,136,1,1,136,136.0,1.0
1170,33,2,2,25,16.5,1.0
1171,31,1,1,31,31.0,1.0
1172,37,1,1,37,37.0,1.0
1173,140,1,1,140,140.0,1.0
1174,228,19,11,124,12.0,0.9649
1175,462,24,19,230,19.25,0.9892
1176,115,1,1,115,115.0,1.0
1177,33,2,2,23,16.5,1.0
1178,36,2,2,31,18.0,1.0
1179,48,2,2,42,24.0,1.0
1180,26,1,1,26,26.0,1.0
1181,79,1,1,79,79.0,1.0
1182,22,2,2,15,11.0,1.0
1183,147,1,1,147,147.0,1.0
1184,43,1,1,43,43.0,1.0
1185,931,12,12,269,77.583,1.0
1186,45,1,1,45,45.0,1.0
1187,172,2,2,161,86.0,1.0
1188,74,3,2,66,24.667,0.9865
1189,23,2,2,16,11.5,1.0
1190,426,5,4,239,85.2,0.9977
1191,437,44,34,121,9.932,0.9771
1192,34,1,1,34,34.0,1.0
1193,25,3,3,11,8.333,1.0
1194,23,2,2,16,11.5,1.0
1195,65,8,6,20,8.125,0.9692
1196,40,1,1,40,40.0,1.0
1197,127,1,1,127,127.0,1.0
1198,292,17,11,197,17.176,0.9795
1199,48,1,1,48,48.0,1.0
1200,1022,141,83,122,7.248,0.9432
1201,21,1,1,21,21.0,1.0
1202,103,2,2,73,51.5,1.0
1203,23,1,1,23,23.0,1.0
1204,25,1,1,25,25.0,1.0
1205,26,1,1,26,26.0,1.0
1206,96,9,6,33,10.667,0.9688
1207,341,24,17,124,14.208,0.9795
1208,35,1,1,35,35.0,1.0
1209,256,8,6,142,32.0,0.9922
1210,206,1,1,206,206.0,1.0
1211,43,1,1,43,43.0,1.0
1212,57,1,1,57,57.0,1.0
1213,70,2,2,49,35.0,1.0
1214,29,1,1,29,29.0,1.0
1215,29,1,1,29,29.0,1.0
1216,98,3,3,77,32.667,1.0
1217,50,3,2,34,16.667,0.98
1218,145,1,1,145,145.0,1.0
1219,91,5,4,61,18.2,0.989
1220,32,1,1,32,32.0,1.0
1221,45,1,1,45,45.0,1.0
1222,512,5,5,153,102.4,1.0
1223,122,9,4,59,13.556,0.959
1224,42,1,1,42,42.0,1.0
1225,79,2,2,61,39.5,1.0
1226,88,1,1,88,88.0,1.0
1227,162,5,5,89,32.4,1.0
1228,254,9,8,106,28.222,0.9961
1229,27,1,1,27,27.0,1.0
1230,151,1,1,151,151.0,1.0
1231,21,1,1,21,21.0,1.0
1232,258,3,3,250,86.0,1.0
1233,115,6,5,53,19.167,0.9913
1234,53,1,1,53,53.0,1.0
1235,91,1,1,91,91.0,1.0
1236,58,3,2,41,19.333,0.9828
1237,34,1,1,34,34.0,1.0
1238,97,2,2,72,48.5,1.0
1239,56,1,1,56,56.0,1.0
1240,36,1,1,36,36.0,1.0
1241,29,1,1,29,29.0,1.0
1242,143,2,2,141,71.5,1.0
1243,35,1,1,35,35.0,1.0
1244,1225,51,32,739,24.02,0.9845
1245,110,1,1,110,110.0,1.0
1246,77,1,1,77,77.0,1.0
1247,79,1,1,79,79.0,1.0
1248,55,1,1,55,55.0,1.0
1249,76,1,1,76,76.0,1.0
1250,144,5,5,64,28.8,1.0
1251,74,3,2,71,24.667,0.9865
1252,306,1,1,306,306.0,1.0
1253,26,1,1,26,26.0,1.0
1254,303,14,12,105,21.643,0.9934
1255,20,1,1,20,20.0,1.0
1256,128,2,2,90,64.0,1.0
1257,39,1,1,39,39.0,1.0
1258,138,3,3,65,46.0,1.0
1259,83,1,1,83,83.0,1.0
1260,66,1,1,66,66.0,1.0
1261,76,2,2,50,38.0,1.0
1262,30,1,1,30,30.0,1.0
1263,40,4,4,27,10.0,1.0
1264,42,1,1,42,42.0,1.0
1265,133,5,4,101,26.6,0.9925
1266,94,1,1,94,94.0,1.0
1267,328,2,2,324,164.0,1.0
1268,310,31,19,52,10.0,0.9613
1269,33,1,1,33,33.0,1.0
1270,425,9,8,262,47.222,0.9976
1271,79,22,12,15,3.591,0.8734
1272,104,1,1,104,104.0,1.0
1273,24,1,1,24,24.0,1.0
1274,286,3,3,257,95.333,1.0
1275,25,1,1,25,25.0,1.0
1276,98,1,1,98,98.0,1.0
1277,70,8,5,49,8.75,0.9571
1278,37,1,1,37,37.0,1.0
1279,130,1,1,130,130.0,1.0
1280,216,5,3,108,43.2,0.9907
1281,76,1,1,76,76.0,1.0
1282,227,76,33,30,2.987,0.8106
1283,46,1,1,46,46.0,1.0
1284,310,1,1,310,310.0,1.0
1285,73,1,1,73,73.0,1.0
1286,27,1,1,27,27.0,1.0
1287,47,1,1,47,47.0,1.0
1288,432,12,11,127,36.0,0.9977
1289,25,1,1,25,25.0,1.0
1290,318,1,1,318,318.0,1.0
1291,66,15,9,24,4.4,0.9091
1292,28,1,1,28,28.0,1.0
1293,24,3,2,15,8.0,0.9583
1294,33,1,1,33,33.0,1.0
1295,99,1,1,99,99.0,1.0
1296,707,13,12,268,54.385,0.9986
1297,141,1,1,141,141.0,1.0
1298,73,1,1,73,73.0,1.0
1299,44,1,1,44,44.0,1.0
1300,40,1,1,40,40.0,1.0
1301,349,9,6,251,38.778,0.9914
1302,100,1,1,100,100.0,1.0
1303,20,1,1,20,20.0,1.0
1304,34,1,1,34,34.0,1.0
1305,173,2,1,172,86.5,0.9942
1306,52,1,1,52,52.0,1.0
1307,146,1,1,146,146.0,1.0
1308,64,2,1,63,32.0,0.9844
1309,408,3,3,336,136.0,1.0
1310,136,6,3,108,22.667,0.9779
1311,260,4,4,133,65.0,1.0
1312,210,1,1,210,210.0,1.0
1313,84,4,3,68,21.0,0.9881
1314,23,3,3,18,7.667,1.0
1315,33,1,1,33,33.0,1.0
1316,51,3,3,34,17.0,1.0
1317,203,2,2,126,101.5,1.0
1318,32,1,1,32,32.0,1.0
1319,23,1,1,23,23.0,1.0
1320,68,2,1,67,34.0,0.9853
1321,39,1,1,39,39.0,1.0
1322,256,3,3,157,85.333,1.0
1323,1003,2,2,843,501.5,1.0
1324,65,1,1,65,65.0,1.0
1325,27,1,1,27,27.0,1.0
1326,236,4,4,119,59.0,1.0
1327,101,1,1,101,101.0,1.0
1328,157,1,1,157,157.0,1.0
1329,64,1,1,64,64.0,1.0
1330,93,4,4,41,23.25,1.0
1331,111,1,1,111,111.0,1.0
1332,28,1,1,28,28.0,1.0
1333,20,1,1,20,20.0,1.0
1334,486,2,1,485,243.0,0.9979
1335,68,1,1,68,68.0,1.0
1336,25,2,2,15,12.5,1.0
1337,20,1,1,20,20.0,1.0
1338,275,11,9,112,25.0,0.9927
1339,531,69,46,183,7.696,0.9567
1340,48,1,1,48,48.0,1.0
1341,358,47,30,51,7.617,0.9525
1342,25,1,1,25,25.0,1.0
1343,80,2,2,70,40.0,1.0
1344,28,1,1,28,28.0,1.0
1345,42,1,1,42,42.0,1.0
1346,23,1,1,23,23.0,1.0
1347,116,2,2,64,58.0,1.0
1348,54,1,1,54,54.0,1.0
1349,68,4,4,32,17.0,1.0
1350,576,2,2,355,288.0,1.0
1351,31,1,1,31,31.0,1.0
1352,107,1,1,107,107.0,1.0
1353,53,1,1,53,53.0,1.0
1354,23,1,1,23,23.0,1.0
1355,24,2,2,22,12.0,1.0
1356,134,1,1,134,134.0,1.0
1357,67,2,2,60,33.5,1.0
1358,84,1,1,84,84.0,1.0
1359,77,2,2,45,38.5,1.0
1360,57,1,1,57,57.0,1.0
1361,90,1,1,90,90.0,1.0
1362,46,1,1,46,46.0,1.0
1363,61,1,1,61,61.0,1.0
1364,131,3,3,118,43.667,1.0
1365,91,1,1,91,91.0,1.0
1366,23,1,1,23,23.0,1.0
1367,184,13,9,108,14.154,0.9783
1368,33,2,2,17,16.5,1.0
1369,191,13,10,70,14.692,0.9843
1370,67,1,1,67,67.0,1.0
1371,46,1,1,46,46.0,1.0
1372,548,4,3,321,137.0,0.9982
1373,32,1,1,32,32.0,1.0
1374,310,8,6,219,38.75,0.9935
1375,47,1,1,47,47.0,1.0
1376,336,12,12,75,28.0,1.0
1377,61,1,1,61,61.0,1.0
1378,485,24,22,72,20.208,0.9959
1379,26,1,1,26,26.0,1.0
1380,34,1,1,34,34.0,1.0
1381,140,6,5,57,23.333,0.9929
1382,194,1,1,194,194.0,1.0
1383,150,1,1,150,150.0,1.0
1384,73,7,6,20,10.429,0.9863
1385,79,2,2,57,39.5,1.0
1386,213,2,2,116,106.5,1.0
1387,225,19,13,43,11.842,0.9733
1388,37,1,1,37,37.0,1.0
1389,61,2,2,59,30.5,1.0
1390,36,4,3,20,9.0,0.9722
1391,41,6,6,21,6.833,1.0
1392,60,1,1,60,60.0,1.0
1393,99,1,1,99,99.0,1.0
1394,21,1,1,21,21.0,1.0
1395,101,3,3,64,33.667,1.0
1396,91,2,2,67,45.5,1.0
1397,21,2,1,20,10.5,0.9524
1398,106,1,1,106,106.0,1.0
1399,33,1,1,33,33.0,1.0
1400,121,3,3,104,40.333,1.0
1401,32,1,1,32,32.0,1.0
1402,36,1,1,36,36.0,1.0
1403,166,3,3,111,55.333,1.0
1404,30,1,1,30,30.0,1.0
1405,29,1,1,29,29.0,1.0
1406,76,1,1,76,76.0,1.0
1407,42,1,1,42,42.0,1.0
1408,24,5,2,16,4.8,0.875
1409,87,1,1,87,87.0,1.0
1410,22,2,2,16,11.0,1.0
1411,1147,10,9,722,114.7,0.9991
1412,213,13,12,79,16.385,0.9953
1413,32,1,1,32,32.0,1.0
1414,21,1,1,21,21.0,1.0
1415,172,1,1,172,172.0,1.0
1416,41,1,1,41,41.0,1.0
1417,107,1,1,107,107.0,1.0
1418,206,6,5,128,34.333,0.9951
1419,965,9,8,338,107.222,0.999
1420,90,1,1,90,90.0,1.0
1421,686,17,15,241,40.353,0.9971
1422,73,2,2,68,36.5,1.0
1423,103,2,2,90,51.5,1.0
1424,34,1,1,34,34.0,1.0
1425,20,1,1,20,20.0,1.0
1426,336,38,24,65,8.842,0.9583
1427,31,1,1,31,31.0,1.0
1428,24,1,1,24,24.0,1.0
1429,52,1,1,52,52.0,1.0
1430,215,9,8,40,23.889,0.9953
1431,49,1,1,49,49.0,1.0
1432,22,1,1,22,22.0,1.0
1433,499,100,64,53,4.99,0.9279
1434,24,1,1,24,24.0,1.0
1435,130,1,1,130,130.0,1.0
1436,234,21,11,84,11.143,0.9573
1437,199,3,3,110,66.333,1.0
1438,25,1,1,25,25.0,1.0
1439,62,1,1,62,62.0,1.0
1440,56,1,1,56,56.0,1.0
1441,45,2,2,32,22.5,1.0
1442,99,4,3,52,24.75,0.9899
1443,48,1,1,48,48.0,1.0
1444,50,1,1,50,50.0,1.0
1445,21,1,1,21,21.0,1.0
1446,530,5,5,183,106.0,1.0
1447,23,4,2,15,5.75,0.913
1448,21,1,1,21,21.0,1.0
1449,58,7,7,15,8.286,1.0
1450,95,1,1,95,95.0,1.0
1451,31,1,1,31,31.0,1.0
1452,42,5,1,38,8.4,0.9048
1453,583,136,61,136,4.287,0.8714
1454,126,16,14,43,7.875,0.9841
1455,128,19,11,50,6.737,0.9375
1456,83,1,1,83,83.0,1.0
1457,270,13,8,149,20.769,0.9815
1458,223,3,2,196,74.333,0.9955
1459,164,2,2,162,82.0,1.0
1460,142,1,1,142,142.0,1.0
1461,20,1,1,20,20.0,1.0
1462,24,1,1,24,24.0,1.0
1463,59,1,1,59,59.0,1.0
1464,29,1,1,29,29.0,1.0
1465,111,4,4,69,27.75,1.0
1466,163,2,2,157,81.5,1.0
1467,22,1,1,22,22.0,1.0
1468,118,1,1,118,118.0,1.0
1469,38,1,1,38,38.0,1.0
1470,237,3,3,151,79.0,1.0
1471,64,3,3,43,21.333,1.0
1472,83,1,1,83,83.0,1.0
1473,41,1,1,41,41.0,1.0
1474,101,4,4,49,25.25,1.0
1475,88,10,8,48,8.8,0.9773
1476,90,1,1,90,90.0,1.0
1477,30,2,2,15,15.0,1.0
1478,84,2,2,62,42.0,1.0
1479,42,1,1,42,42.0,1.0
1480,56,2,2,42,28.0,1.0
1481,76,1,1,76,76.0,1.0
1482,46,2,2,41,23.0,1.0
1483,60,1,1,60,60.0,1.0
1484,74,1,1,74,74.0,1.0
1485,27,1,1,27,27.0,1.0
1486,60,2,2,46,30.0,1.0
1487,30,1,1,30,30.0,1.0
1488,30,1,1,30,30.0,1.0
1489,152,1,1,152,152.0,1.0
1490,21,1,1,21,21.0,1.0
1491,62,1,1,62,62.0,1.0
1492,159,1,1,159,159.0,1.0
1493,23,1,1,23,23.0,1.0
1494,417,2,2,334,208.5,1.0
1495,31,1,1,31,31.0,1.0
1496,239,18,15,73,13.278,0.9874
1497,22,1,1,22,22.0,1.0
1498,57,1,1,57,57.0,1.0
1499,33,1,1,33,33.0,1.0
1500,85,1,1,85,85.0,1.0
1501,35,1,1,35,35.0,1.0
1502,122,1,1,122,122.0,1.0
1503,112,1,1,112,112.0,1.0
